timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude,ok1,ok2,rateAlt1,rateAlt2,prevalt1,prevalt2,estimatedHeight
2165.0000000000,183.0206641024,35.6433868000,35.6925926000,1,1,9.7740100000,0.9117100000,35.5456467000,35.6834755000,36.6150310652
2166.0000000000,183.0090818387,35.5978699000,35.6765900000,1,1,4.5516900000,1.6002600000,35.6433868000,35.6925926000,36.6017363700
2167.0000000000,182.9893687600,35.5286407000,35.6171761000,1,1,6.9229200000,5.9413900000,35.5978699000,35.6765900000,36.5868192329
2168.0000000000,182.9772371817,35.4639206000,35.6212921000,1,1,6.4720100000,0.4116000000,35.5286407000,35.6171761000,36.5714174302
2169.0000000000,182.9606796941,35.5351562000,35.6236649000,1,1,7.1235600000,0.2372800000,35.4639206000,35.6212921000,36.5568537477
2170.0000000000,182.9394669263,35.5064430000,35.6047554000,1,1,2.8713200000,1.8909500000,35.5351562000,35.6236649000,36.5415495388
2171.0000000000,182.9264962738,35.5111046000,35.5897446000,1,1,0.4661600000,1.5010800000,35.5064430000,35.6047554000,36.5263105808
2172.0000000000,182.9088336183,35.4259262000,35.5635147000,1,1,8.5178400000,2.6229900000,35.5111046000,35.5897446000,36.5097897719
2173.0000000000,182.8907625088,35.4885559000,35.5671654000,1,1,6.2629700000,0.3650700000,35.4259262000,35.5635147000,36.4940557578
2174.0000000000,182.8723697327,35.3940964000,35.5611153000,1,1,9.4459500000,0.6050100000,35.4885559000,35.5671654000,36.4771484355
2175.0000000000,182.8489074111,35.4559975000,35.5247574000,1,1,6.1901100000,3.6357900000,35.3940964000,35.5611153000,36.4603665856
2176.0000000000,182.8229222046,35.4509048000,35.4901924000,1,1,0.5092700000,3.4565000000,35.4559975000,35.5247574000,36.4428443987
2177.0000000000,182.8215189334,35.4277840000,35.5161705000,1,1,2.3120800000,2.5978100000,35.4509048000,35.4901924000,36.4261706270
2178.0000000000,182.8018989898,35.3445091000,35.4721565000,1,1,8.3274900000,4.4014000000,35.4277840000,35.5161705000,36.4079780461
2179.0000000000,182.7819269169,35.3402214000,35.4482155000,1,1,0.4287700000,2.3941000000,35.3445091000,35.4721565000,36.3895034007
2180.0000000000,182.7616237439,35.4639778000,35.4050789000,1,1,12.3756400000,4.3136600000,35.3402214000,35.4482155000,36.3720693473
2181.0000000000,182.7410288164,35.3721542000,35.4212379000,1,1,9.1823600000,1.6159000000,35.4639778000,35.4050789000,36.3537221695
2182.0000000000,182.7201227359,35.3492622000,35.3983421000,1,1,2.2892000000,2.2895800000,35.3721542000,35.4212379000,36.3348576757
2183.0000000000,182.6989324978,35.3268547000,35.4446297000,1,1,2.2407500000,4.6287600000,35.3492622000,35.3983421000,36.3163564414
2184.0000000000,182.6775329802,35.2654953000,35.4028854000,1,1,6.1359400000,4.1744300000,35.3268547000,35.4446297000,36.2966106385
2185.0000000000,182.6503893351,35.2625961000,35.3705406000,1,1,0.2899200000,3.2344800000,35.2654953000,35.4028854000,36.2762859737
2186.0000000000,182.6230041338,35.3193970000,35.3095818000,1,1,5.6800900000,6.0958800000,35.2625961000,35.3705406000,36.2558027852
2187.0000000000,182.6064666593,35.0531158000,35.3180428000,1,1,26.6281200000,0.8461000000,35.3193970000,35.3095818000,36.2323725970
2188.0000000000,182.5785837211,35.1886864000,35.2573700000,1,1,13.5570600000,6.0672800000,35.0531158000,35.3180428000,36.2099463023
2189.0000000000,182.5617387323,35.0601730000,35.2269669000,1,1,12.8513400000,3.0403100000,35.1886864000,35.2573700000,36.1858976063
2190.0000000000,182.5391931226,35.0688858000,35.1768074000,1,1,0.8712800000,5.0159500000,35.0601730000,35.2269669000,36.1615999768
2191.0000000000,182.5165408868,35.0384712000,35.1660118000,1,1,3.0414600000,1.0795600000,35.0688858000,35.1768074000,36.1370667610
2192.0000000000,182.4937478434,34.9593239000,35.1751518000,1,1,7.9147300000,0.9140000000,35.0384712000,35.1660118000,36.1119143993
2193.0000000000,182.4709188240,35.0567703000,35.1352577000,1,1,9.7446400000,3.9894100000,34.9593239000,35.1751518000,36.0879229769
2194.0000000000,182.4475523122,35.0758705000,35.1249199000,1,1,1.9100200000,1.0337800000,35.0567703000,35.1352577000,36.0643579534
2195.0000000000,182.4248262001,35.0066452000,35.0458832000,1,1,6.9225300000,7.9036700000,35.0758705000,35.1249199000,36.0390333268
2196.0000000000,182.3900492834,34.8491440000,35.0453453000,1,1,15.7501200000,0.0537900000,35.0066452000,35.0458832000,36.0113582706
2197.0000000000,182.3604322905,34.9272346000,35.0253372000,1,1,7.8090600000,2.0008100000,34.8491440000,35.0453453000,35.9847577448
2198.0000000000,182.3370244103,34.8385735000,35.0151443000,1,1,8.8661100000,1.0192900000,34.9272346000,35.0253372000,35.9571951872
2199.0000000000,182.3135830574,34.8186340000,34.9952049000,1,1,1.9939500000,1.9939400000,34.8385735000,35.0151443000,35.9295742846
2200.0000000000,182.2899796059,34.8773575000,34.9754562000,1,1,5.8723500000,1.9748700000,34.8186340000,34.9952049000,35.9030687059
2201.0000000000,182.2662240956,34.8380852000,34.9558067000,1,1,3.9272300000,1.9649500000,34.8773575000,34.9754562000,35.8761648289
2202.0000000000,182.2424457781,34.7790260000,34.8869324000,1,1,5.9059200000,6.8874300000,34.8380852000,34.9558067000,35.8478312020
2203.0000000000,182.2186735747,34.7985840000,34.8868675000,1,1,1.9558000000,0.0064900000,34.7790260000,34.8869324000,35.8203940025
2204.0000000000,182.1948361564,34.6711121000,34.8771133000,1,1,12.7471900000,0.9754200000,34.7985840000,34.8868675000,35.7913820492
2205.0000000000,182.1707488941,34.7300873000,34.8379898000,1,1,5.8975200000,3.9123500000,34.6711121000,34.8771133000,35.7633214353
2206.0000000000,182.1404966041,34.6128273000,34.7992134000,1,1,11.7260000000,3.8776400000,34.7300873000,34.8379898000,35.7331116012
2207.0000000000,182.1117172670,34.6720085000,34.7602959000,1,1,5.9181200000,3.8917500000,34.6128273000,34.7992134000,35.7037506704
2208.0000000000,182.0813416215,34.6924591000,34.7317000000,1,1,2.0450600000,2.8595900000,34.6720085000,34.7602959000,35.6746850181
2209.0000000000,182.0630067419,34.7615929000,34.7027321000,1,1,6.9133800000,2.8967900000,34.6924591000,34.7317000000,35.6472339276
2210.0000000000,182.0387394754,34.6642265000,34.6642265000,1,1,9.7366400000,3.8505600000,34.7615929000,34.7027321000,35.6181340910
2211.0000000000,182.0139882509,34.6062317000,34.6945267000,1,1,5.7994800000,3.0300200000,34.6642265000,34.6642265000,35.5892623676
2212.0000000000,181.9889746429,34.4600945000,34.6759338000,1,1,14.6137200000,1.8592900000,34.6062317000,34.6945267000,35.5582601394
2213.0000000000,181.9575955328,34.5399246000,34.6478500000,1,1,7.9830100000,2.8083800000,34.4600945000,34.6759338000,35.5286855436
2214.0000000000,181.9386189850,34.5505104000,34.5897598000,1,1,1.0585800000,5.8090200000,34.5399246000,34.6478500000,35.4992919316
2215.0000000000,181.9133269154,34.5122185000,34.5220337000,1,1,3.8291900000,6.7726100000,34.5505104000,34.5897598000,35.4687607923
2216.0000000000,181.8734020758,34.4154000000,34.5723953000,1,1,9.6818500000,5.0361600000,34.5122185000,34.5220337000,35.4375794826
2217.0000000000,181.8387705702,34.4164848000,34.4949837000,1,1,0.1084800000,7.7411600000,34.4154000000,34.5723953000,35.4054826688
2218.0000000000,181.8191433474,34.3877678000,34.4760857000,1,1,2.8717000000,1.8898000000,34.4164848000,34.4949837000,35.3736945799
2219.0000000000,181.7931781793,34.3594894000,34.4478035000,1,1,2.8278400000,2.8282200000,34.3877678000,34.4760857000,35.3417598325
2220.0000000000,181.7669217726,34.3804169000,34.4491081000,1,1,2.0927500000,0.1304600000,34.3594894000,34.4478035000,35.3111575502
2221.0000000000,181.7340070494,34.3822556000,34.4116974000,1,1,0.1838700000,3.7410700000,34.3804169000,34.4491081000,35.2804506833
2222.0000000000,181.7074890202,34.2364655000,34.3836746000,1,1,14.5790100000,2.8022800000,34.3822556000,34.4116974000,35.2472712433
2223.0000000000,181.6808830053,34.2183571000,34.3655739000,1,1,1.8108400000,1.8100700000,34.2364655000,34.3836746000,35.2144041605
2224.0000000000,181.6540549239,34.1120758000,34.3280067000,1,1,10.6281300000,3.7567200000,34.2183571000,34.3655739000,35.1797083143
2225.0000000000,181.6338952780,34.1428833000,34.2803000000,1,1,3.0807500000,4.7706700000,34.1120758000,34.3280067000,35.1460825404
2226.0000000000,181.6068469919,34.0662498000,34.2625732000,1,1,7.6633500000,1.7726800000,34.1428833000,34.2803000000,35.1116162548
2227.0000000000,181.5596142504,34.1964417000,34.2357101000,1,1,13.0191900000,2.6863100000,34.0662498000,34.2625732000,35.0795337791
2228.0000000000,181.5390571300,34.2275429000,34.1882782000,1,1,3.1101200000,4.7431900000,34.1964417000,34.2357101000,35.0484169625
2229.0000000000,181.5117607843,34.0530853000,34.1905365000,1,1,17.4457600000,0.2258300000,34.2275429000,34.1882782000,35.0146679627
2230.0000000000,181.4843480010,34.1045494000,34.2125549000,1,1,5.1464100000,2.2018400000,34.0530853000,34.1905365000,34.9836114595
2231.0000000000,181.4568183478,34.0188103000,34.1268196000,1,1,8.5739100000,8.5735300000,34.1045494000,34.2125549000,34.9498730228
2232.0000000000,181.4291726612,34.0413857000,34.0708466000,1,1,2.2575400000,5.5973000000,34.0188103000,34.1268196000,34.9165710760
2233.0000000000,181.4015699178,34.0050507000,34.0934372000,1,1,3.6335000000,2.2590600000,34.0413857000,34.0708466000,34.8841215514
2234.0000000000,181.3672060994,33.9597893000,34.0678291000,1,1,4.5261400000,2.5608100000,34.0050507000,34.0934372000,34.8509356686
2235.0000000000,181.3464877363,33.9623528000,34.0016441000,1,1,0.2563500000,6.6185000000,33.9597893000,34.0678291000,34.8177991575
2236.0000000000,181.3114830293,33.9377000000,33.9769897000,1,1,2.4652800000,2.4654400000,33.9623528000,34.0016441000,34.7844289964
2237.0000000000,181.2841983475,33.8335075000,33.9612350000,1,1,10.4192500000,1.5754700000,33.9377000000,33.9769897000,34.7495533059
2238.0000000000,181.2543185409,33.7579155000,33.9151306000,1,1,7.5592000000,4.6104400000,33.8335075000,33.9612350000,34.7130998551
2239.0000000000,181.2270417092,33.7914276000,33.9290085000,1,1,3.3512100000,1.3877900000,33.7579155000,33.9151306000,34.6792317379
2240.0000000000,181.2000629632,33.7562599000,33.8545418000,1,1,3.5167700000,7.4466700000,33.7914276000,33.9290085000,34.6441014159
2241.0000000000,181.1731951600,33.7408714000,33.8293381000,1,1,1.5388500000,2.5203700000,33.7562599000,33.8545418000,34.6094394567
2242.0000000000,181.1464465205,33.7354202000,33.8140640000,1,1,0.5451200000,1.5274100000,33.7408714000,33.8293381000,34.5757111049
2243.0000000000,181.1198296966,33.7398491000,33.7595062000,1,1,0.4428900000,5.4557800000,33.7354202000,33.8140640000,34.5421510736
2244.0000000000,181.0932864714,33.6852798000,33.7639427000,1,1,5.4569300000,0.4436500000,33.7398491000,33.7595062000,34.5087550024
2245.0000000000,181.0670414241,33.6798096000,33.7289810000,1,1,0.5470200000,3.4961700000,33.6852798000,33.7639427000,34.4757717663
2246.0000000000,181.0408029323,33.6446075000,33.6937866000,1,1,3.5202100000,3.5194400000,33.6798096000,33.7289810000,34.4424191875
2247.0000000000,181.0082021188,33.6696000000,33.6794357000,1,1,2.4992500000,1.4350900000,33.6446075000,33.6937866000,34.4105397992
2248.0000000000,180.9691281281,33.5744820000,33.6433487000,1,1,9.5118000000,3.6087000000,33.6696000000,33.6794357000,34.3761158102
2249.0000000000,180.9368636599,33.5306320000,33.6191902000,1,1,4.3850000000,2.4158500000,33.5744820000,33.6433487000,34.3412433451
2250.0000000000,180.9177936576,33.4550000000,33.5927696000,1,1,7.5632000000,2.6420600000,33.5306320000,33.6191902000,34.3055877576
2251.0000000000,180.8923300561,33.5772781000,33.5871162000,1,1,12.2278100000,0.5653400000,33.4550000000,33.5927696000,34.2747879673
2252.0000000000,180.8669780092,33.6602249000,33.5322685000,1,1,8.2946800000,5.4847700000,33.5772781000,33.5871162000,34.2461631507
2253.0000000000,180.8417798216,33.4478111000,33.5068779000,1,1,21.2413800000,2.5390600000,33.6602249000,33.5322685000,34.2123226178
2254.0000000000,180.8103652531,33.3840141000,33.5218544000,1,1,6.3797000000,1.4976500000,33.4478111000,33.5068779000,34.1785523147
2255.0000000000,180.7917529931,33.4166756000,33.4265213000,1,1,3.2661500000,9.5333100000,33.3840141000,33.5218544000,34.1449795914
2256.0000000000,180.7668967098,33.4306374000,33.4306374000,1,1,1.3961800000,0.4116100000,33.4166756000,33.4265213000,34.1136106748
2257.0000000000,180.7150937933,33.3459892000,33.3952332000,1,1,8.4648200000,3.5404200000,33.4306374000,33.4306374000,34.0793106996
2258.0000000000,180.6843687519,33.4493294000,33.3902245000,1,1,10.3340200000,0.5008700000,33.3459892000,33.3952332000,34.0494039852
2259.0000000000,180.6546005653,33.3536568000,33.3536568000,1,1,9.5672600000,3.6567700000,33.4493294000,33.3902245000,34.0169634995
2260.0000000000,180.6302340943,33.2293549000,33.3278732000,1,1,12.4301900000,2.5783600000,33.3536568000,33.3536568000,33.9818490125
2261.0000000000,180.6059217546,33.2231407000,33.3019676000,1,1,0.6214200000,2.5905600000,33.2293549000,33.3278732000,33.9477207650
2262.0000000000,180.5815994292,33.2856255000,33.2560654000,1,1,6.2484800000,4.5902200000,33.2231407000,33.3019676000,33.9159690766
2263.0000000000,180.5576856649,33.2690392000,33.2591858000,1,1,1.6586300000,0.3120400000,33.2856255000,33.2560654000,33.8855455481
2264.0000000000,180.5337647237,33.2228966000,33.2623215000,1,1,4.6142600000,0.3135700000,33.2690392000,33.2591858000,33.8554601516
2265.0000000000,180.5099544860,33.1666908000,33.1962624000,1,1,5.6205800000,6.6059100000,33.2228966000,33.2623215000,33.8232590103
2266.0000000000,180.4862245880,33.1696205000,33.1696205000,1,1,0.2929700000,2.6641900000,33.1666908000,33.1962624000,33.7921446047
2267.0000000000,180.4626137642,32.9849548000,33.1722641000,1,1,18.4665700000,0.2643600000,33.1696205000,33.1696205000,33.7570916665
2268.0000000000,180.4391879514,33.0859718000,33.1451302000,1,1,10.1017000000,2.7133900000,32.9849548000,33.1722641000,33.7264582165
2269.0000000000,180.3917447841,33.0098572000,33.1380348000,1,1,7.6114600000,0.7095400000,33.0859718000,33.1451302000,33.6940207402
2270.0000000000,180.3683769563,33.0906754000,33.1104000000,1,1,8.0818200000,2.7634800000,33.0098572000,33.1380348000,33.6652269454
2271.0000000000,180.3510922380,33.0919456000,33.0919456000,1,1,0.1270200000,1.8454400000,33.0906754000,33.1104000000,33.6377582861
2272.0000000000,180.3221855722,33.0148506000,33.0542908000,1,1,7.7095000000,3.7654800000,33.0919456000,33.0919456000,33.6078868182
2273.0000000000,180.2991401860,33.0456276000,33.0259094000,1,1,3.0777000000,2.8381400000,33.0148506000,33.0542908000,33.5798773084
2274.0000000000,180.2819635207,32.9477310000,33.0069000000,1,1,9.7896600000,1.9009400000,33.0456276000,33.0259094000,33.5498418743
2275.0000000000,180.2589433258,32.9582977000,32.9878807000,1,1,1.0566700000,1.9019300000,32.9477310000,33.0069000000,33.5213455618
2276.0000000000,180.1990355458,32.8796539000,32.9388275000,1,1,7.8643800000,4.9053200000,32.9582977000,32.9878807000,33.4888919559
2277.0000000000,180.1817577109,32.8598824000,32.9190521000,1,1,1.9771500000,1.9775400000,32.8796539000,32.9388275000,33.4573724377
2278.0000000000,180.1525588296,32.9185448000,32.8889580000,1,1,5.8662400000,3.0094100000,32.8598824000,32.9190521000,33.4286200435
2279.0000000000,180.1352157332,32.8589859000,32.8392639000,1,1,5.9558900000,4.9694100000,32.9185448000,32.8889580000,33.3980785246
2280.0000000000,180.1018178565,32.7791176000,32.8382912000,1,1,7.9868300000,0.0972700000,32.8589859000,32.8392639000,33.3662945933
2281.0000000000,180.0844195178,32.7192230000,32.8572884000,1,1,5.9894600000,1.8997200000,32.7791176000,32.8382912000,33.3353516221
2282.0000000000,180.0553567959,32.8264618000,32.7968788000,1,1,10.7238800000,6.0409600000,32.7192230000,32.8572884000,33.3078836923
2283.0000000000,180.0319701890,32.7266655000,32.7759666000,1,1,9.9796300000,2.0912200000,32.8264618000,32.7968788000,33.2778198707
2284.0000000000,180.0144003797,32.6369705000,32.7059937000,1,1,8.9695000000,6.9972900000,32.7266655000,32.7759666000,33.2441611856
2285.0000000000,179.9851984624,32.7831764000,32.7141533000,1,1,14.6205900000,0.8159600000,32.6369705000,32.7059937000,33.2182161592
2286.0000000000,179.9617171828,32.6733551000,32.6930733000,1,1,10.9821300000,2.1080000000,32.7831764000,32.7141533000,33.1890997499
2287.0000000000,179.9440164538,32.5639496000,32.6526871000,1,1,10.9405500000,4.0386200000,32.6733551000,32.6930733000,33.1565701079
2288.0000000000,179.9147450319,32.5820312000,32.6510429000,1,1,1.8081600000,0.1644200000,32.5639496000,32.6526871000,33.1266938971
2289.0000000000,179.8969765790,32.5416603000,32.6402473000,1,1,4.0370900000,1.0795600000,32.5820312000,32.6510429000,33.0971145601
2290.0000000000,179.8579385011,32.6486435000,32.5796394000,1,1,10.6983200000,6.0607900000,32.5416603000,32.6402473000,33.0707780657
2291.0000000000,179.8339822106,32.4898834000,32.5786057000,1,1,15.8760100000,0.1033700000,32.6486435000,32.5796394000,33.0400701797
2292.0000000000,179.8099128623,32.4496651000,32.5383835000,1,1,4.0218300000,4.0222200000,32.4898834000,32.5786057000,33.0084004713
2293.0000000000,179.7858351534,32.5475769000,32.5081520000,1,1,9.7911800000,3.0231500000,32.4496651000,32.5383835000,32.9815923138
2294.0000000000,179.7674164707,32.5176000000,32.4781685000,1,1,2.9976900000,2.9983500000,32.5475769000,32.5081520000,32.9544403943
2295.0000000000,179.7372375764,32.3101654000,32.4875946000,1,1,20.7434600000,0.9426100000,32.5176000000,32.4781685000,32.9211522361
2296.0000000000,179.6789027704,32.3495903000,32.4580193000,1,1,3.9424900000,2.9575300000,32.3101654000,32.4875946000,32.8895681133
2297.0000000000,179.6601463063,32.4088631000,32.4088631000,1,1,5.9272800000,4.9156200000,32.3495903000,32.4580193000,32.8608774242
2298.0000000000,179.6294101775,32.2910080000,32.3698616000,1,1,11.7855100000,3.9001500000,32.4088631000,32.4088631000,32.8277138376
2299.0000000000,179.6046984382,32.3605423000,32.3704000000,1,1,6.9534300000,0.0538400000,32.2910080000,32.3698616000,32.7998737525
2300.0000000000,179.5730361827,32.2625656000,32.3217049000,1,1,9.7976700000,4.8695100000,32.3605423000,32.3704000000,32.7678084472
2301.0000000000,179.5421118867,32.2538490000,32.3228531000,1,1,0.8716600000,0.1148200000,32.2625656000,32.3217049000,32.7376500188
2302.0000000000,179.5233811429,32.1855850000,32.2940254000,1,1,6.8264000000,2.8827700000,32.2538490000,32.3228531000,32.7058995461
2303.0000000000,179.4921227396,32.1082458000,32.2364044000,1,1,7.7339200000,5.7621000000,32.1855850000,32.2940254000,32.6707116686
2304.0000000000,179.4669173965,32.1591530000,32.2183113000,1,1,5.0907200000,1.8093100000,32.1082458000,32.2364044000,32.6396607326
2305.0000000000,179.4478959404,32.1409000000,32.2099152000,1,1,1.8253000000,0.8396100000,32.1591530000,32.2183113000,32.6100435094
2306.0000000000,179.4162792088,32.2124481000,32.1927261000,1,1,7.1548100000,1.7189100000,32.1409000000,32.2099152000,32.5848234450
2307.0000000000,179.3908322128,32.1751900000,32.1554680000,1,1,3.7258100000,3.7258100000,32.2124481000,32.1927261000,32.5582278604
2308.0000000000,179.3652800098,32.0393486000,32.0985222000,1,1,13.5841400000,5.6945800000,32.1751900000,32.1554680000,32.5252427593
2309.0000000000,179.3396452814,32.1107826000,32.0910568000,1,1,7.1434000000,0.7465400000,32.0393486000,32.0985222000,32.4976874449
2310.0000000000,179.3140385924,32.0442123000,32.0343513000,1,1,6.6570300000,5.6705500000,32.1107826000,32.0910568000,32.4668111901
2311.0000000000,179.2768967068,32.0961571000,32.0172462000,1,1,5.1944800000,1.7105100000,32.0442123000,32.0343513000,32.4396101250
2312.0000000000,179.2512882445,31.9705276000,31.9902534000,1,1,12.5629500000,2.6992800000,32.0961571000,32.0172462000,32.4077026523
2313.0000000000,179.2255234076,31.8746719000,32.0029259000,1,1,9.5855700000,1.2672500000,31.9705276000,31.9902534000,32.3746466620
2314.0000000000,179.1997988466,31.8578568000,31.9269180000,1,1,1.6815100000,7.6007900000,31.8746719000,32.0029259000,32.3401078169
2315.0000000000,179.1805652855,31.8601608000,31.9292336000,1,1,0.2304000000,0.2315600000,31.8578568000,31.9269180000,32.3088636239
2316.0000000000,179.1186895976,31.8640594000,31.9430084000,1,1,0.3898600000,1.3774800000,31.8601608000,31.9292336000,32.2800288231
2317.0000000000,179.0930105299,31.8080673000,31.8771515000,1,1,5.5992100000,6.5856900000,31.8640594000,31.9430084000,32.2479196593
2318.0000000000,179.0738455122,31.7908096000,31.8204155000,1,1,1.7257700000,5.6736000000,31.8080673000,31.8771515000,32.2152610972
2319.0000000000,179.0419872515,31.7948303000,31.8244400000,1,1,0.4020700000,0.4024500000,31.7908096000,31.8204155000,32.1856283358
2320.0000000000,179.0229710471,31.7380905000,31.7874527000,1,1,5.6739800000,3.6987300000,31.7948303000,31.8244400000,32.1542441659
2321.0000000000,178.9782874295,31.6829491000,31.7520638000,1,1,5.5141400000,3.5388900000,31.7380905000,31.7874527000,32.1207483347
2322.0000000000,178.9530723011,31.6371040000,31.7556000000,1,1,4.5845100000,0.3536200000,31.6829491000,31.7520638000,32.0881908757
2323.0000000000,178.9342553550,31.6398811000,31.7090073000,1,1,0.2777100000,4.6592700000,31.6371040000,31.7556000000,32.0565711285
2324.0000000000,178.9030264448,31.6544685000,31.6742210000,1,1,1.4587400000,3.4786300000,31.6398811000,31.7090073000,32.0266338816
2325.0000000000,178.8844178412,31.6177559000,31.6473885000,1,1,3.6712600000,2.6832500000,31.6544685000,31.6742210000,31.9963991584
2326.0000000000,178.8535243608,31.6226311000,31.6226311000,1,1,0.4875200000,2.4757400000,31.6177559000,31.6473885000,31.9677545379
2327.0000000000,178.8289468428,31.5279121000,31.6168327000,1,1,9.4719000000,0.5798400000,31.6226311000,31.6226311000,31.9366721570
2328.0000000000,178.8045657212,31.5322113000,31.5717392000,1,1,0.4299200000,4.5093500000,31.5279121000,31.6168327000,31.9064037110
2329.0000000000,178.7864125175,31.6046066000,31.5453110000,1,1,7.2395300000,2.6428200000,31.5322113000,31.5717392000,31.8814145044
2330.0000000000,178.7624389287,31.4309235000,31.5297623000,1,1,17.3683100000,1.5548700000,31.6046066000,31.5453110000,31.8490349278
2331.0000000000,178.7327261912,31.5648842000,31.4956818000,1,1,13.3960700000,3.4080500000,31.4309235000,31.5297623000,31.8247187277
2332.0000000000,178.6894713016,31.3814392000,31.4803047000,1,1,18.3445000000,1.5377100000,31.5648842000,31.4956818000,31.7919099165
2333.0000000000,178.6719646147,31.3845825000,31.4241333000,1,1,0.3143300000,5.6171400000,31.3814392000,31.4803047000,31.7596532592
2334.0000000000,178.6431421265,31.3105965000,31.3996048000,1,1,7.3986000000,2.4528500000,31.3845825000,31.4241333000,31.7252473644
2335.0000000000,178.6203410421,31.3739471000,31.4135132000,1,1,6.3350600000,1.3908400000,31.3105965000,31.3996048000,31.6983208254
2336.0000000000,178.6034051646,31.3274765000,31.4066086000,1,1,4.6470600000,0.6904600000,31.3739471000,31.4135132000,31.6712915919
2337.0000000000,178.5501198014,31.3314209000,31.3907776000,1,1,0.3944400000,1.5831000000,31.3274765000,31.4066086000,31.6456047379
2338.0000000000,178.5278791245,31.2857666000,31.3055573000,1,1,4.5654300000,8.5220300000,31.3314209000,31.3907776000,31.6154060368
2339.0000000000,178.5003414387,31.2706000000,31.2903900000,1,1,1.5166600000,1.5167300000,31.2857666000,31.3055573000,31.5864952667
2340.0000000000,178.4784811568,31.1851654000,31.2841301000,1,1,8.5434600000,0.6259900000,31.2706000000,31.2903900000,31.5555157602
2341.0000000000,178.4567899415,31.3472214000,31.2581406000,1,1,16.2056000000,2.5989500000,31.1851654000,31.2841301000,31.5351684313
2342.0000000000,178.4256273117,31.2615967000,31.2417984000,1,1,8.5624700000,1.6342200000,31.3472214000,31.2581406000,31.5110024896
2343.0000000000,178.4096003966,31.2045860000,31.2342834000,1,1,5.7010700000,0.7515000000,31.2615967000,31.2417984000,31.4858164232
2344.0000000000,178.3830975397,31.2576714000,31.2279701000,1,1,5.3085400000,0.6313300000,31.2045860000,31.2342834000,31.4657084072
2345.0000000000,178.3621788900,31.0523491000,31.1711655000,1,1,20.5322300000,5.6804600000,31.2576714000,31.2279701000,31.4329598120
2346.0000000000,178.3467453010,31.1530819000,31.1530819000,1,1,10.0732800000,1.8083600000,31.0523491000,31.1711655000,31.4084379867
2347.0000000000,178.3210475538,31.0961952000,31.1457081000,1,1,5.6886700000,0.7373800000,31.1530819000,31.1530819000,31.3827395661
2348.0000000000,178.3059418015,31.0381317000,31.1371632000,1,1,5.8063500000,0.8544900000,31.0961952000,31.1457081000,31.3560569754
2349.0000000000,178.2808808293,31.0301075000,31.0994358000,1,1,0.8024200000,3.7727400000,31.0381317000,31.1371632000,31.3295073749
2350.0000000000,178.2611692846,31.0311604000,31.0707779000,1,1,0.1052900000,2.8657900000,31.0301075000,31.0994358000,31.3042169197
2351.0000000000,178.2417177251,31.0617123000,31.0220985000,1,1,3.0551900000,4.8679400000,31.0311604000,31.0707779000,31.2805971858
2352.0000000000,178.2225026237,31.0227489000,31.0425549000,1,1,3.8963400000,2.0456400000,31.0617123000,31.0220985000,31.2584419857
2353.0000000000,178.1890250389,30.9638290000,31.0232582000,1,1,5.8919900000,1.9296700000,31.0227489000,31.0425549000,31.2338571998
2354.0000000000,178.1702151410,30.9047661000,30.9840050000,1,1,5.9062900000,3.9253200000,30.9638290000,31.0232582000,31.2061893294
2355.0000000000,178.1514819628,31.0338173000,30.9941959000,1,1,12.9051200000,1.0190900000,30.9047661000,30.9840050000,31.1898147961
2356.0000000000,178.1330193030,30.8457050000,30.9546585000,1,1,18.8112300000,3.9537400000,31.0338173000,30.9941959000,31.1616804852
2357.0000000000,178.0993064903,30.9644165000,30.9247990000,1,1,11.8711500000,2.9859500000,30.8457050000,30.9546585000,31.1417578803
2358.0000000000,178.0811361363,30.8946590000,30.9243736000,1,1,6.9757500000,0.0425400000,30.9644165000,30.9247990000,31.1198281796
2359.0000000000,178.0630410444,30.8147717000,30.9237194000,1,1,7.9887300000,0.0654200000,30.8946590000,30.9243736000,31.0955030756
2360.0000000000,178.0495733945,30.9528275000,30.9033031000,1,1,13.8055800000,2.0416300000,30.8147717000,30.9237194000,31.0811076724
2361.0000000000,178.0316697173,30.8528156000,30.8726234000,1,1,10.0011900000,3.0679700000,30.9528275000,30.9033031000,31.0603356535
2362.0000000000,178.0094139017,30.8513241000,30.8315182000,1,1,0.1491500000,4.1105200000,30.8528156000,30.8726234000,31.0392476858
2363.0000000000,177.9786508065,30.8500099000,30.8302040000,1,1,0.1314200000,0.1314200000,30.8513241000,30.8315182000,31.0202081527
2364.0000000000,177.9654949866,30.9480133000,30.8192787000,1,1,9.8003400000,1.0925300000,30.8500099000,30.8302040000,31.0087361712
2365.0000000000,177.9436122980,30.8867531000,30.8075352000,1,1,6.1260200000,1.1743500000,30.9480133000,30.8192787000,30.9939315698
2366.0000000000,177.9306816589,30.7963791000,30.7864780000,1,1,9.0374000000,2.1057200000,30.8867531000,30.8075352000,30.9739579389
2367.0000000000,177.9134124797,30.6857986000,30.7452068000,1,1,11.0580500000,4.1271200000,30.7963791000,30.7864780000,30.9468730790
2368.0000000000,177.8919523275,30.8222466000,30.7430420000,1,1,13.6448000000,0.2164800000,30.6857986000,30.7452068000,30.9312891443
